    1.2949  -27.1034  -26.6772  -26.8417  -26.6772  -26.8417  -27.1034    4.1422    4.8386    4.1422   12.1410    8.4976    4.8386    5.5544    8.6325   12.1410    8.4976    8.6325    5.5544
    1.3077  -27.0915  -26.6885  -26.8465  -26.6885  -26.8465  -27.0915    4.2167    4.8299    4.2167   12.2957    8.5142    4.8299    5.4967    8.6347   12.2957    8.5142    8.6347    5.4967
    1.3205  -27.0793  -26.7002  -26.8510  -26.7002  -26.8510  -27.0793    4.2901    4.8224    4.2901   12.4523    8.5304    4.8224    5.4410    8.6369   12.4523    8.5304    8.6369    5.4410
    1.3333  -27.0677  -26.7123  -26.8561  -26.7123  -26.8561  -27.0677    4.3620    4.8161    4.3620   12.5981    8.5450    4.8161    5.3863    8.6384   12.5981    8.5450    8.6384    5.3863
    1.3462  -27.0550  -26.7244  -26.8599  -26.7244  -26.8599  -27.0550    4.4318    4.8122    4.4318   12.7574    8.5616    4.8122    5.3347    8.6404   12.7574    8.5616    8.6404    5.3347
    1.3590  -27.0420  -26.7371  -26.8639  -26.7371  -26.8639  -27.0420    4.4988    4.8090    4.4988   12.9181    8.5761    4.8090    5.2854    8.6422   12.9181    8.5761    8.6422    5.2854
    1.3718  -27.0288  -26.7500  -26.8676  -26.7500  -26.8676  -27.0288    4.5625    4.8075    4.5625   13.0803    8.5899    4.8075    5.2384    8.6440   13.0803    8.5899    8.6440    5.2384
    1.3846  -27.0154  -26.7632  -26.8725  -26.7632  -26.8725  -27.0154    4.6218    4.8065    4.6218   13.2421    8.5967    4.8065    5.1937    8.6455   13.2421    8.5967    8.6455    5.1937
    1.3974  -27.0018  -26.7766  -26.8757  -26.7766  -26.8757  -27.0018    4.6772    4.8086    4.6772   13.4065    8.6079    4.8086    5.1514    8.6469   13.4064    8.6079    8.6469    5.1514
    1.4103  -26.9880  -26.7902  -26.8787  -26.7902  -26.8787  -26.9880    4.7276    4.8127    4.7276   13.5720    8.6181    4.8127    5.1117    8.6483   13.5719    8.6181    8.6483    5.1117
    1.4231  -26.9741  -26.8039  -26.8813  -26.8039  -26.8813  -26.9741    4.7725    4.8189    4.7725   13.7384    8.6270    4.8189    5.0744    8.6494   13.7383    8.6270    8.6494    5.0744
    1.4359  -26.9600  -26.8178  -26.8835  -26.8178  -26.8835  -26.9600    4.8114    4.8272    4.8114   13.9058    8.6348    4.8272    5.0396    8.6504   13.9058    8.6348    8.6504    5.0396
    1.4487  -26.9458  -26.8318  -26.8854  -26.8318  -26.8854  -26.9458    4.8439    4.8377    4.8439   14.0723    8.6412    4.8377    5.0073    8.6513   14.0731    8.6412    8.6513    5.0073
    1.4615  -26.9316  -26.8459  -26.8868  -26.8459  -26.8868  -26.9316    4.8695    4.8505    4.8695   14.2426    8.6462    4.8505    4.9775    8.6519   14.2416    8.6462    8.6519    4.9775
    1.4744  -26.9173  -26.8601  -26.8878  -26.8601  -26.8878  -26.9173    4.8881    4.8656    4.8881   14.4141    8.6498    4.8656    4.9502    8.6524   14.4123    8.6498    8.6524    4.9502
    1.4872  -26.9030  -26.8744  -26.8885  -26.8744  -26.8885  -26.9030    4.8993    4.8831    4.8993   14.5835    8.6520    4.8831    4.9254    8.6527   14.5867    8.6520    8.6527    4.9254
    1.5000  -26.8887  -26.8887  -26.8887  -26.8887  -26.8887  -26.8887    4.9030    4.9030    4.9030   14.7466    8.6528    4.9030    4.9030    8.6528   14.7466    8.6528    8.6528    4.9030
    1.5000  -26.8887  -26.8887  -26.8887  -26.8887  -26.8887  -26.8887    4.9030    4.9030    4.9030   14.7463    8.6528    4.9030    4.9030    8.6528   14.7466    8.6528    8.6528    4.9030
    1.5222  -26.8742  -26.8742  -26.9028  -26.9028  -26.8599  -26.9170    4.9248    4.9248    4.8828   14.5825    8.6515    4.8828    4.9392    8.6515   14.3712    8.6515    8.6515    4.8558
    1.5444  -26.8594  -26.8594  -26.9165  -26.9165  -26.8311  -26.9446    4.9474    4.9474    4.8649   14.4289    8.6477    4.8649    4.9609    8.6479   13.9906    8.6479    8.6477    4.8010
    1.5666  -26.8444  -26.8444  -26.9297  -26.9297  -26.8027  -26.9708    4.9701    4.9701    4.8500   14.2860    8.6414    4.8500    4.9652    8.6419   13.6237    8.6419    8.6414    4.7421
    1.5888  -26.8292  -26.8292  -26.9424  -26.9424  -26.7751  -26.9955    4.9920    4.9920    4.8387   14.1547    8.6325    4.8387    4.9496    8.6335   13.2719    8.6335    8.6325    4.6822
    1.6110  -26.8140  -26.8140  -26.9545  -26.9545  -26.7487  -27.0182    5.0122    5.0122    4.8315   14.0356    8.6211    4.8315    4.9120    8.6229   12.9348    8.6229    8.6211    4.6246
    1.6332  -26.7987  -26.7987  -26.9659  -26.9659  -26.7239  -27.0377    5.0300    5.0300    4.8291   13.9292    8.6074    4.8291    4.8519    8.6102   12.6227    8.6102    8.6074    4.5722
